,Longitude (x),Latitude (y),Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Date
19515,-79.4,43.63,2019.0,5,13,16:00:00,6.7,6.0,96.0,5.0,18.0,4.8,99.83,Rain,2019-05-13 16:00:00
19516,-79.4,43.63,2019.0,5,13,17:00:00,7.0,6.3,95.0,5.0,17.0,4.8,99.9,Rain,2019-05-13 17:00:00
19517,-79.4,43.63,2019.0,5,13,18:00:00,7.4,6.7,95.0,6.0,13.0,6.4,99.92,Rain,2019-05-13 18:00:00
19518,-79.4,43.63,2019.0,5,13,19:00:00,7.1,6.5,96.0,6.0,18.0,4.0,99.97,Rain,2019-05-13 19:00:00
19519,-79.4,43.63,2019.0,5,13,20:00:00,7.3,6.7,96.0,6.0,11.0,9.7,100.0,Rain,2019-05-13 20:00:00
19520,-79.4,43.63,2019.0,5,13,21:00:00,7.2,6.6,96.0,7.0,18.0,9.7,100.03,Rain,2019-05-13 21:00:00
19521,-79.4,43.63,2019.0,5,13,22:00:00,7.1,6.7,97.0,11.0,4.0,12.9,100.05,Rain,2019-05-13 22:00:00
19522,-79.4,43.63,2019.0,5,14,00:00:00,7.0,6.7,98.0,21.0,4.0,2.4,100.07,Rain,2019-05-14 00:00:00
19523,-79.4,43.63,2019.0,5,14,01:00:00,6.1,5.8,98.0,10.0,9.0,4.8,100.05,Rain,2019-05-14 01:00:00
19524,-79.4,43.63,2019.0,5,14,02:00:00,6.5,6.2,98.0,7.0,5.0,6.4,100.05,Fog-OR-Haze,2019-05-14 02:00:00
19525,-79.4,43.63,2019.0,5,14,03:00:00,6.8,6.4,97.0,4.0,13.0,6.4,100.09,Rain,2019-05-14 03:00:00
19526,-79.4,43.63,2019.0,5,14,04:00:00,7.4,4.7,83.0,3.0,15.0,16.1,100.12,Clear-OR-Cloudy,2019-05-14 04:00:00
19527,-79.4,43.63,2019.0,5,14,05:00:00,7.5,5.0,84.0,33.0,9.0,16.1,100.19,Clear-OR-Cloudy,2019-05-14 05:00:00
19528,-79.4,43.63,2019.0,5,14,06:00:00,7.1,5.4,89.0,1.0,8.0,16.1,100.3,Rain,2019-05-14 06:00:00
19529,-79.4,43.63,2019.0,5,14,07:00:00,7.5,4.8,83.0,2.0,13.0,16.1,100.36,Clear-OR-Cloudy,2019-05-14 07:00:00
19530,-79.4,43.63,2019.0,5,14,08:00:00,7.7,5.0,83.0,35.0,13.0,16.1,100.41,Rain,2019-05-14 08:00:00
19531,-79.4,43.63,2019.0,5,14,09:00:00,8.4,5.5,82.0,32.0,13.0,16.1,100.43,Clear-OR-Cloudy,2019-05-14 09:00:00
19532,-79.4,43.63,2019.0,5,14,10:00:00,9.3,5.1,75.0,2.0,13.0,16.1,100.44,Clear-OR-Cloudy,2019-05-14 10:00:00
19533,-79.4,43.63,2019.0,5,14,11:00:00,10.2,5.5,72.0,32.0,8.0,16.1,100.45,Clear-OR-Cloudy,2019-05-14 11:00:00
19534,-79.4,43.63,2019.0,5,14,12:00:00,7.3,5.6,89.0,19.0,13.0,16.1,100.44,Clear-OR-Cloudy,2019-05-14 12:00:00
19535,-79.4,43.63,2019.0,5,14,13:00:00,8.3,6.7,89.0,19.0,11.0,16.1,100.45,Clear-OR-Cloudy,2019-05-14 13:00:00
19536,-79.4,43.63,2019.0,5,14,14:00:00,8.1,6.3,88.0,21.0,21.0,16.1,100.44,Clear-OR-Cloudy,2019-05-14 14:00:00
19537,-79.4,43.63,2019.0,5,14,15:00:00,9.4,6.2,81.0,21.0,17.0,16.1,100.38,Clear-OR-Cloudy,2019-05-14 15:00:00
19538,-79.4,43.63,2019.0,5,14,16:00:00,9.8,6.2,78.0,19.0,17.0,16.1,100.34,Clear-OR-Cloudy,2019-05-14 16:00:00
19539,-79.4,43.63,2019.0,5,14,17:00:00,11.3,5.9,69.0,16.0,9.0,16.1,100.35,Clear-OR-Cloudy,2019-05-14 17:00:00
19540,-79.4,43.63,2019.0,5,14,18:00:00,15.8,1.8,39.0,33.0,9.0,16.1,100.31,Clear-OR-Cloudy,2019-05-14 18:00:00
19541,-79.4,43.63,2019.0,5,14,19:00:00,10.4,4.7,67.0,17.0,13.0,16.1,100.35,Clear-OR-Cloudy,2019-05-14 19:00:00
19542,-79.4,43.63,2019.0,5,14,20:00:00,8.9,6.7,86.0,30.0,5.0,16.1,100.39,Clear-OR-Cloudy,2019-05-14 20:00:00
19543,-79.4,43.63,2019.0,5,14,23:00:00,7.1,6.2,94.0,21.0,5.0,16.1,100.41,Clear-OR-Cloudy,2019-05-14 23:00:00
19544,-79.4,43.63,2019.0,5,15,00:00:00,6.7,6.1,96.0,8.0,8.0,16.1,100.36,Clear-OR-Cloudy,2019-05-15 00:00:00
19545,-79.4,43.63,2019.0,5,15,03:00:00,5.8,5.4,97.0,23.0,5.0,6.4,100.23,Fog-OR-Haze,2019-05-15 03:00:00
19546,-79.4,43.63,2019.0,5,15,04:00:00,6.2,5.8,97.0,27.0,9.0,11.3,100.21,Clear-OR-Cloudy,2019-05-15 04:00:00
19547,-79.4,43.63,2019.0,5,15,05:00:00,6.8,6.1,95.0,23.0,8.0,16.1,100.18,Clear-OR-Cloudy,2019-05-15 05:00:00
19548,-79.4,43.63,2019.0,5,15,06:00:00,7.1,5.6,90.0,22.0,5.0,16.1,100.21,Clear-OR-Cloudy,2019-05-15 06:00:00
19549,-79.4,43.63,2019.0,5,15,07:00:00,7.8,6.0,88.0,25.0,5.0,16.1,100.24,Rain,2019-05-15 07:00:00
19550,-79.4,43.63,2019.0,5,15,08:00:00,8.9,4.6,75.0,27.0,8.0,16.1,100.23,Clear-OR-Cloudy,2019-05-15 08:00:00
19551,-79.4,43.63,2019.0,5,15,09:00:00,9.4,5.0,74.0,24.0,8.0,16.1,100.21,Clear-OR-Cloudy,2019-05-15 09:00:00
19552,-79.4,43.63,2019.0,5,15,10:00:00,9.4,6.0,79.0,23.0,11.0,16.1,100.19,Clear-OR-Cloudy,2019-05-15 10:00:00
19553,-79.4,43.63,2019.0,5,15,11:00:00,10.9,6.2,73.0,21.0,8.0,16.1,100.17,Clear-OR-Cloudy,2019-05-15 11:00:00
19554,-79.4,43.63,2019.0,5,15,12:00:00,19.9,6.2,40.0,29.0,22.0,16.1,100.08,Clear-OR-Cloudy,2019-05-15 12:00:00
19555,-79.4,43.63,2019.0,5,15,13:00:00,20.0,5.8,39.0,30.0,28.0,16.1,100.05,Clear-OR-Cloudy,2019-05-15 13:00:00
19556,-79.4,43.63,2019.0,5,15,14:00:00,18.2,6.3,45.0,36.0,18.0,16.1,100.06,Clear-OR-Cloudy,2019-05-15 14:00:00
19557,-79.4,43.63,2019.0,5,15,15:00:00,14.9,9.5,70.0,29.0,8.0,16.1,100.04,Rain,2019-05-15 15:00:00
19558,-79.4,43.63,2019.0,5,15,16:00:00,12.6,10.0,84.0,25.0,11.0,16.1,100.07,Clear-OR-Cloudy,2019-05-15 16:00:00
19559,-79.4,43.63,2019.0,5,15,17:00:00,12.1,9.4,83.0,20.0,11.0,16.1,100.04,Clear-OR-Cloudy,2019-05-15 17:00:00
19560,-79.4,43.63,2019.0,5,15,18:00:00,10.7,9.0,89.0,14.0,5.0,16.1,100.06,Thunderstorm,2019-05-15 18:00:00
19561,-79.4,43.63,2019.0,5,15,21:00:00,9.4,8.5,94.0,7.0,5.0,16.1,100.15,Clear-OR-Cloudy,2019-05-15 21:00:00
19562,-79.4,43.63,2019.0,5,16,00:00:00,13.1,8.5,73.0,33.0,8.0,16.1,100.19,Clear-OR-Cloudy,2019-05-16 00:00:00
19563,-79.4,43.63,2019.0,5,16,01:00:00,9.7,8.8,94.0,34.0,8.0,14.5,100.2,Clear-OR-Cloudy,2019-05-16 01:00:00
19564,-79.4,43.63,2019.0,5,16,02:00:00,11.8,7.4,74.0,32.0,13.0,16.1,100.2,Clear-OR-Cloudy,2019-05-16 02:00:00
19565,-79.4,43.63,2019.0,5,16,03:00:00,11.0,7.2,77.0,32.0,13.0,16.1,100.23,Clear-OR-Cloudy,2019-05-16 03:00:00
19566,-79.4,43.63,2019.0,5,16,04:00:00,11.1,7.1,76.0,32.0,8.0,16.1,100.27,Clear-OR-Cloudy,2019-05-16 04:00:00
19567,-79.4,43.63,2019.0,5,16,05:00:00,10.2,6.6,78.0,33.0,8.0,16.1,100.35,Clear-OR-Cloudy,2019-05-16 05:00:00
19568,-79.4,43.63,2019.0,5,16,06:00:00,10.7,6.1,73.0,33.0,5.0,16.1,100.43,Clear-OR-Cloudy,2019-05-16 06:00:00
19569,-79.4,43.63,2019.0,5,16,07:00:00,10.9,6.3,73.0,8.0,9.0,16.1,100.48,Clear-OR-Cloudy,2019-05-16 07:00:00
19570,-79.4,43.63,2019.0,5,16,08:00:00,10.4,5.4,71.0,9.0,11.0,16.1,100.47,Clear-OR-Cloudy,2019-05-16 08:00:00
19571,-79.4,43.63,2019.0,5,16,09:00:00,11.0,5.8,70.0,8.0,11.0,16.1,100.48,Clear-OR-Cloudy,2019-05-16 09:00:00
19572,-79.4,43.63,2019.0,5,16,10:00:00,11.1,6.3,72.0,8.0,15.0,16.1,100.47,Clear-OR-Cloudy,2019-05-16 10:00:00
19573,-79.4,43.63,2019.0,5,16,11:00:00,11.8,6.8,71.0,13.0,11.0,16.1,100.48,Clear-OR-Cloudy,2019-05-16 11:00:00
19574,-79.4,43.63,2019.0,5,16,12:00:00,12.4,7.6,73.0,12.0,5.0,16.1,100.45,Clear-OR-Cloudy,2019-05-16 12:00:00
19575,-79.4,43.63,2019.0,5,16,13:00:00,11.4,7.5,77.0,11.0,13.0,16.1,100.34,Clear-OR-Cloudy,2019-05-16 13:00:00
19576,-79.4,43.63,2019.0,5,16,14:00:00,9.9,7.3,84.0,9.0,9.0,16.1,100.27,Rain,2019-05-16 14:00:00
19577,-79.4,43.63,2019.0,5,16,15:00:00,8.1,6.3,88.0,25.0,5.0,16.1,100.22,Clear-OR-Cloudy,2019-05-16 15:00:00
19578,-79.4,43.63,2019.0,5,16,18:00:00,8.9,7.2,89.0,9.0,11.0,16.1,99.97,Rain,2019-05-16 18:00:00
19579,-79.4,43.63,2019.0,5,16,19:00:00,8.8,6.9,88.0,7.0,22.0,16.1,99.9,Clear-OR-Cloudy,2019-05-16 19:00:00
19580,-79.4,43.63,2019.0,5,16,20:00:00,9.2,7.2,87.0,7.0,21.0,16.1,99.83,Clear-OR-Cloudy,2019-05-16 20:00:00
19581,-79.4,43.63,2019.0,5,16,21:00:00,9.4,7.0,85.0,8.0,22.0,16.1,99.75,Rain,2019-05-16 21:00:00
19582,-79.4,43.63,2019.0,5,16,22:00:00,11.2,7.5,78.0,8.0,15.0,16.1,99.7,Clear-OR-Cloudy,2019-05-16 22:00:00
19583,-79.4,43.63,2019.0,5,16,23:00:00,9.1,7.2,88.0,7.0,22.0,16.1,99.57,Clear-OR-Cloudy,2019-05-16 23:00:00
19584,-79.4,43.63,2019.0,5,17,06:00:00,8.5,7.8,95.0,23.0,5.0,6.4,99.63,Fog-OR-Haze,2019-05-17 06:00:00
19585,-79.4,43.63,2019.0,5,17,07:00:00,7.9,7.0,94.0,24.0,5.0,16.1,99.71,Clear-OR-Cloudy,2019-05-17 07:00:00
19586,-79.4,43.63,2019.0,5,17,09:00:00,13.9,8.6,70.0,33.0,15.0,16.1,99.85,Clear-OR-Cloudy,2019-05-17 09:00:00
19587,-79.4,43.63,2019.0,5,17,10:00:00,14.5,8.3,66.0,36.0,24.0,16.1,99.9,Clear-OR-Cloudy,2019-05-17 10:00:00
19588,-79.4,43.63,2019.0,5,17,11:00:00,14.9,8.0,63.0,31.0,22.0,16.1,99.91,Clear-OR-Cloudy,2019-05-17 11:00:00
19589,-79.4,43.63,2019.0,5,17,12:00:00,16.3,7.8,57.0,33.0,18.0,16.1,99.95,Clear-OR-Cloudy,2019-05-17 12:00:00
19590,-79.4,43.63,2019.0,5,17,14:00:00,12.5,8.0,74.0,16.0,13.0,16.1,100.07,Clear-OR-Cloudy,2019-05-17 14:00:00
19591,-79.4,43.63,2019.0,5,17,15:00:00,13.8,8.7,71.0,18.0,11.0,16.1,100.09,Clear-OR-Cloudy,2019-05-17 15:00:00
19592,-79.4,43.63,2019.0,5,17,16:00:00,14.5,7.9,64.0,16.0,9.0,16.1,100.11,Clear-OR-Cloudy,2019-05-17 16:00:00
19593,-79.4,43.63,2019.0,5,17,17:00:00,13.8,7.9,68.0,14.0,8.0,16.1,100.2,Clear-OR-Cloudy,2019-05-17 17:00:00
19594,-79.4,43.63,2019.0,5,17,20:00:00,14.9,2.8,44.0,32.0,11.0,16.1,100.37,Clear-OR-Cloudy,2019-05-17 20:00:00
19595,-79.4,43.63,2019.0,5,17,21:00:00,13.7,3.0,48.0,33.0,18.0,16.1,100.41,Clear-OR-Cloudy,2019-05-17 21:00:00
19596,-79.4,43.63,2019.0,5,17,22:00:00,13.2,3.5,52.0,34.0,11.0,16.1,100.45,Clear-OR-Cloudy,2019-05-17 22:00:00
19597,-79.4,43.63,2019.0,5,17,23:00:00,12.6,4.1,56.0,36.0,15.0,16.1,100.51,Clear-OR-Cloudy,2019-05-17 23:00:00
19598,-79.4,43.63,2019.0,5,18,00:00:00,11.9,4.6,61.0,35.0,15.0,16.1,100.53,Clear-OR-Cloudy,2019-05-18 00:00:00
19599,-79.4,43.63,2019.0,5,18,01:00:00,11.4,4.7,63.0,33.0,21.0,16.1,100.55,Clear-OR-Cloudy,2019-05-18 01:00:00
19600,-79.4,43.63,2019.0,5,18,02:00:00,10.7,4.4,65.0,35.0,18.0,16.1,100.61,Clear-OR-Cloudy,2019-05-18 02:00:00
19601,-79.4,43.63,2019.0,5,18,03:00:00,9.7,4.4,69.0,29.0,9.0,16.1,100.69,Clear-OR-Cloudy,2019-05-18 03:00:00
19602,-79.4,43.63,2019.0,5,18,04:00:00,8.4,5.2,80.0,17.0,8.0,16.1,100.75,Clear-OR-Cloudy,2019-05-18 04:00:00
19603,-79.4,43.63,2019.0,5,18,05:00:00,8.9,4.5,74.0,7.0,15.0,16.1,100.71,Clear-OR-Cloudy,2019-05-18 05:00:00
19604,-79.4,43.63,2019.0,5,18,06:00:00,9.4,4.2,70.0,7.0,13.0,16.1,100.82,Clear-OR-Cloudy,2019-05-18 06:00:00
19605,-79.4,43.63,2019.0,5,18,07:00:00,10.0,4.6,69.0,5.0,11.0,16.1,100.92,Clear-OR-Cloudy,2019-05-18 07:00:00
19606,-79.4,43.63,2019.0,5,18,08:00:00,11.0,4.1,62.0,7.0,21.0,16.1,100.9,Clear-OR-Cloudy,2019-05-18 08:00:00
19607,-79.4,43.63,2019.0,5,18,09:00:00,11.0,4.3,63.0,8.0,18.0,16.1,100.94,Clear-OR-Cloudy,2019-05-18 09:00:00
19608,-79.4,43.63,2019.0,5,18,10:00:00,11.0,5.2,67.0,7.0,17.0,16.1,100.91,Clear-OR-Cloudy,2019-05-18 10:00:00
19609,-79.4,43.63,2019.0,5,18,11:00:00,10.7,3.6,62.0,8.0,18.0,16.1,100.91,Clear-OR-Cloudy,2019-05-18 11:00:00
19610,-79.4,43.63,2019.0,5,18,12:00:00,10.4,3.5,62.0,7.0,17.0,16.1,100.88,Clear-OR-Cloudy,2019-05-18 12:00:00
19611,-79.4,43.63,2019.0,5,18,13:00:00,11.0,4.1,62.0,7.0,18.0,16.1,100.82,Clear-OR-Cloudy,2019-05-18 13:00:00
19612,-79.4,43.63,2019.0,5,18,14:00:00,11.2,3.9,61.0,8.0,15.0,16.1,100.78,Clear-OR-Cloudy,2019-05-18 14:00:00
19613,-79.4,43.63,2019.0,5,18,15:00:00,12.3,4.2,58.0,9.0,15.0,16.1,100.71,Clear-OR-Cloudy,2019-05-18 15:00:00
19614,-79.4,43.63,2019.0,5,18,16:00:00,11.1,4.2,62.0,8.0,17.0,16.1,100.65,Clear-OR-Cloudy,2019-05-18 16:00:00
19615,-79.4,43.63,2019.0,5,18,17:00:00,10.5,5.1,69.0,8.0,18.0,16.1,100.58,Clear-OR-Cloudy,2019-05-18 17:00:00
19616,-79.4,43.63,2019.0,5,18,18:00:00,10.3,4.7,68.0,8.0,22.0,16.1,100.58,Clear-OR-Cloudy,2019-05-18 18:00:00
19617,-79.4,43.63,2019.0,5,18,19:00:00,9.9,4.1,67.0,7.0,21.0,16.1,100.57,Clear-OR-Cloudy,2019-05-18 19:00:00
19618,-79.4,43.63,2019.0,5,18,20:00:00,8.9,2.9,66.0,7.0,28.0,16.1,100.52,Clear-OR-Cloudy,2019-05-18 20:00:00
19619,-79.4,43.63,2019.0,5,18,21:00:00,9.3,2.4,62.0,6.0,30.0,16.1,100.49,Clear-OR-Cloudy,2019-05-18 21:00:00
19620,-79.4,43.63,2019.0,5,18,22:00:00,9.9,1.6,56.0,6.0,32.0,16.1,100.44,Clear-OR-Cloudy,2019-05-18 22:00:00
19621,-79.4,43.63,2019.0,5,18,23:00:00,10.7,-0.5,46.0,6.0,32.0,16.1,100.36,Clear-OR-Cloudy,2019-05-18 23:00:00
19622,-79.4,43.63,2019.0,5,19,00:00:00,10.2,2.1,57.0,7.0,32.0,16.1,100.31,Clear-OR-Cloudy,2019-05-19 00:00:00
19623,-79.4,43.63,2019.0,5,19,01:00:00,10.0,2.6,60.0,7.0,34.0,16.1,100.24,Clear-OR-Cloudy,2019-05-19 01:00:00
19624,-79.4,43.63,2019.0,5,19,02:00:00,9.3,3.2,66.0,7.0,26.0,16.1,100.19,Clear-OR-Cloudy,2019-05-19 02:00:00
19625,-79.4,43.63,2019.0,5,19,03:00:00,8.7,3.4,69.0,7.0,17.0,16.1,100.19,Clear-OR-Cloudy,2019-05-19 03:00:00
19626,-79.4,43.63,2019.0,5,19,04:00:00,8.9,4.5,74.0,6.0,13.0,16.1,100.18,Clear-OR-Cloudy,2019-05-19 04:00:00
19627,-79.4,43.63,2019.0,5,19,05:00:00,9.5,4.7,72.0,9.0,9.0,16.1,100.19,Clear-OR-Cloudy,2019-05-19 05:00:00
19628,-79.4,43.63,2019.0,5,19,06:00:00,9.3,5.6,78.0,8.0,13.0,16.1,100.21,Clear-OR-Cloudy,2019-05-19 06:00:00
19629,-79.4,43.63,2019.0,5,19,07:00:00,9.9,5.9,76.0,9.0,15.0,16.1,100.24,Clear-OR-Cloudy,2019-05-19 07:00:00
19630,-79.4,43.63,2019.0,5,19,08:00:00,9.2,5.8,79.0,8.0,21.0,16.1,100.24,Clear-OR-Cloudy,2019-05-19 08:00:00
19631,-79.4,43.63,2019.0,5,19,09:00:00,10.5,6.7,77.0,7.0,21.0,16.1,100.21,Clear-OR-Cloudy,2019-05-19 09:00:00
19632,-79.4,43.63,2019.0,5,19,10:00:00,12.4,8.1,75.0,7.0,28.0,16.1,100.15,Clear-OR-Cloudy,2019-05-19 10:00:00
19633,-79.4,43.63,2019.0,5,19,11:00:00,12.5,8.2,75.0,7.0,28.0,16.1,100.11,Clear-OR-Cloudy,2019-05-19 11:00:00
19634,-79.4,43.63,2019.0,5,19,12:00:00,12.6,8.9,78.0,7.0,26.0,16.1,100.07,Clear-OR-Cloudy,2019-05-19 12:00:00
19635,-79.4,43.63,2019.0,5,19,13:00:00,12.9,9.9,82.0,7.0,30.0,16.1,99.94,Clear-OR-Cloudy,2019-05-19 13:00:00
19636,-79.4,43.63,2019.0,5,19,14:00:00,13.6,10.6,82.0,7.0,28.0,16.1,99.85,Clear-OR-Cloudy,2019-05-19 14:00:00
19637,-79.4,43.63,2019.0,5,19,15:00:00,14.4,11.4,82.0,8.0,21.0,16.1,99.72,Clear-OR-Cloudy,2019-05-19 15:00:00
19638,-79.4,43.63,2019.0,5,19,16:00:00,13.8,11.7,87.0,8.0,28.0,16.1,99.61,Clear-OR-Cloudy,2019-05-19 16:00:00
19639,-79.4,43.63,2019.0,5,19,17:00:00,12.4,10.5,88.0,8.0,24.0,16.1,99.59,Clear-OR-Cloudy,2019-05-19 17:00:00
19640,-79.4,43.63,2019.0,5,19,18:00:00,12.1,10.5,90.0,9.0,15.0,16.1,99.64,Clear-OR-Cloudy,2019-05-19 18:00:00
19641,-79.4,43.63,2019.0,5,19,19:00:00,10.5,9.7,95.0,25.0,8.0,6.4,99.84,Rain,2019-05-19 19:00:00
19642,-79.4,43.63,2019.0,5,19,20:00:00,12.2,11.6,96.0,20.0,9.0,11.3,99.79,Rain,2019-05-19 20:00:00
19643,-79.4,43.63,2019.0,5,19,21:00:00,11.4,10.6,95.0,19.0,13.0,14.5,99.72,Clear-OR-Cloudy,2019-05-19 21:00:00
19644,-79.4,43.63,2019.0,5,19,22:00:00,10.3,9.9,97.0,22.0,8.0,2.4,99.76,Fog-OR-Haze,2019-05-19 22:00:00
19645,-79.4,43.63,2019.0,5,19,23:00:00,11.6,11.3,98.0,27.0,8.0,8.1,99.71,Fog-OR-Haze,2019-05-19 23:00:00
19646,-79.4,43.63,2019.0,5,20,01:00:00,11.9,11.4,97.0,26.0,5.0,16.1,99.59,Clear-OR-Cloudy,2019-05-20 01:00:00
19647,-79.4,43.63,2019.0,5,20,03:00:00,11.4,10.8,96.0,24.0,5.0,8.1,99.56,Fog-OR-Haze,2019-05-20 03:00:00
19648,-79.4,43.63,2019.0,5,20,04:00:00,10.7,10.3,97.0,25.0,11.0,4.8,99.59,Fog-OR-Haze,2019-05-20 04:00:00
19649,-79.4,43.63,2019.0,5,20,05:00:00,10.1,9.8,98.0,27.0,9.0,3.6,99.62,Fog-OR-Haze,2019-05-20 05:00:00
19650,-79.4,43.63,2019.0,5,20,06:00:00,10.1,9.8,98.0,26.0,9.0,3.2,99.64,Fog-OR-Haze,2019-05-20 06:00:00
19651,-79.4,43.63,2019.0,5,20,07:00:00,11.1,10.8,98.0,25.0,13.0,3.2,99.68,Fog-OR-Haze,2019-05-20 07:00:00
19652,-79.4,43.63,2019.0,5,20,08:00:00,10.9,10.6,98.0,22.0,11.0,11.3,99.66,Clear-OR-Cloudy,2019-05-20 08:00:00
19653,-79.4,43.63,2019.0,5,20,09:00:00,17.0,11.1,68.0,27.0,30.0,16.1,99.7,Clear-OR-Cloudy,2019-05-20 09:00:00
19654,-79.4,43.63,2019.0,5,20,10:00:00,17.1,9.9,62.0,26.0,37.0,16.1,99.71,Clear-OR-Cloudy,2019-05-20 10:00:00
19655,-79.4,43.63,2019.0,5,20,11:00:00,17.5,9.8,60.0,27.0,37.0,16.1,99.78,Clear-OR-Cloudy,2019-05-20 11:00:00
19656,-79.4,43.63,2019.0,5,20,12:00:00,15.3,9.1,66.0,28.0,39.0,16.1,99.91,Clear-OR-Cloudy,2019-05-20 12:00:00
19657,-79.4,43.63,2019.0,5,20,13:00:00,14.3,6.7,60.0,28.0,43.0,16.1,99.98,Clear-OR-Cloudy,2019-05-20 13:00:00
19658,-79.4,43.63,2019.0,5,20,14:00:00,14.6,6.5,58.0,27.0,39.0,16.1,100.05,Clear-OR-Cloudy,2019-05-20 14:00:00
19659,-79.4,43.63,2019.0,5,20,15:00:00,14.6,6.4,58.0,28.0,41.0,16.1,100.1,Clear-OR-Cloudy,2019-05-20 15:00:00
19660,-79.4,43.63,2019.0,5,20,16:00:00,12.8,6.0,63.0,28.0,37.0,16.1,100.22,Clear-OR-Cloudy,2019-05-20 16:00:00
19661,-79.4,43.63,2019.0,5,20,17:00:00,12.4,5.1,61.0,31.0,28.0,16.1,100.28,Clear-OR-Cloudy,2019-05-20 17:00:00
19662,-79.4,43.63,2019.0,5,20,18:00:00,11.6,5.1,64.0,30.0,24.0,16.1,100.41,Clear-OR-Cloudy,2019-05-20 18:00:00
19663,-79.4,43.63,2019.0,5,20,19:00:00,11.3,4.1,61.0,30.0,24.0,16.1,100.5,Clear-OR-Cloudy,2019-05-20 19:00:00
19664,-79.4,43.63,2019.0,5,20,20:00:00,9.9,4.3,68.0,30.0,28.0,16.1,100.61,Clear-OR-Cloudy,2019-05-20 20:00:00
19665,-79.4,43.63,2019.0,5,20,21:00:00,9.6,4.3,69.0,30.0,24.0,16.1,100.74,Clear-OR-Cloudy,2019-05-20 21:00:00
19666,-79.4,43.63,2019.0,5,20,22:00:00,9.4,4.6,72.0,30.0,18.0,16.1,100.77,Clear-OR-Cloudy,2019-05-20 22:00:00
19667,-79.4,43.63,2019.0,5,20,23:00:00,8.9,4.5,74.0,28.0,13.0,16.1,100.76,Clear-OR-Cloudy,2019-05-20 23:00:00
19668,-79.4,43.63,2019.0,5,21,00:00:00,8.3,4.3,76.0,29.0,13.0,16.1,100.81,Clear-OR-Cloudy,2019-05-21 00:00:00
19669,-79.4,43.63,2019.0,5,21,01:00:00,7.6,4.2,79.0,27.0,13.0,16.1,100.83,Clear-OR-Cloudy,2019-05-21 01:00:00
19670,-79.4,43.63,2019.0,5,21,02:00:00,6.9,4.4,84.0,26.0,9.0,16.1,100.84,Clear-OR-Cloudy,2019-05-21 02:00:00
19671,-79.4,43.63,2019.0,5,21,03:00:00,7.0,3.4,78.0,27.0,9.0,16.1,100.86,Clear-OR-Cloudy,2019-05-21 03:00:00
19672,-79.4,43.63,2019.0,5,21,04:00:00,6.7,2.8,76.0,26.0,11.0,16.1,100.84,Clear-OR-Cloudy,2019-05-21 04:00:00
19673,-79.4,43.63,2019.0,5,21,05:00:00,7.3,3.0,74.0,27.0,11.0,16.1,100.95,Clear-OR-Cloudy,2019-05-21 05:00:00
19674,-79.4,43.63,2019.0,5,21,06:00:00,8.2,3.5,72.0,25.0,13.0,16.1,100.92,Clear-OR-Cloudy,2019-05-21 06:00:00
19675,-79.4,43.63,2019.0,5,21,07:00:00,10.6,3.2,60.0,30.0,15.0,16.1,100.92,Clear-OR-Cloudy,2019-05-21 07:00:00
19676,-79.4,43.63,2019.0,5,21,08:00:00,12.1,4.2,58.0,32.0,21.0,16.1,101.0,Clear-OR-Cloudy,2019-05-21 08:00:00
19677,-79.4,43.63,2019.0,5,21,09:00:00,13.1,4.3,55.0,31.0,21.0,16.1,101.06,Clear-OR-Cloudy,2019-05-21 09:00:00
19678,-79.4,43.63,2019.0,5,21,10:00:00,14.3,4.8,53.0,32.0,21.0,16.1,101.1,Clear-OR-Cloudy,2019-05-21 10:00:00
19679,-79.4,43.63,2019.0,5,21,11:00:00,15.5,4.8,49.0,31.0,11.0,16.1,101.08,Clear-OR-Cloudy,2019-05-21 11:00:00
19680,-79.4,43.63,2019.0,5,21,12:00:00,17.0,4.2,42.0,33.0,18.0,16.1,101.09,Clear-OR-Cloudy,2019-05-21 12:00:00
19681,-79.4,43.63,2019.0,5,21,13:00:00,17.7,4.3,41.0,33.0,15.0,16.1,101.05,Clear-OR-Cloudy,2019-05-21 13:00:00
19682,-79.4,43.63,2019.0,5,21,15:00:00,19.0,2.4,33.0,33.0,21.0,16.1,101.09,Clear-OR-Cloudy,2019-05-21 15:00:00
19683,-79.4,43.63,2019.0,5,21,17:00:00,16.5,5.8,49.0,10.0,5.0,16.1,101.13,Clear-OR-Cloudy,2019-05-21 17:00:00
19684,-79.4,43.63,2019.0,5,21,19:00:00,14.5,4.5,51.0,16.0,5.0,16.1,101.19,Clear-OR-Cloudy,2019-05-21 19:00:00
19685,-79.4,43.63,2019.0,5,21,21:00:00,15.6,3.5,44.0,34.0,13.0,16.1,101.27,Clear-OR-Cloudy,2019-05-21 21:00:00
19686,-79.4,43.63,2019.0,5,21,22:00:00,15.2,3.0,44.0,35.0,13.0,16.1,101.29,Clear-OR-Cloudy,2019-05-21 22:00:00
19687,-79.4,43.63,2019.0,5,21,23:00:00,14.3,3.1,47.0,33.0,13.0,16.1,101.31,Clear-OR-Cloudy,2019-05-21 23:00:00
